orario,Cumulated NG,Cumulated DH Energy,DH Power,Boiler 1 Cumulated hours of functioning,Boiler 2 Cumulated hours of functioning,Boiler 3 Cumulated hours of functioning,Boiler 1 Supply Temperature,Boiler 2 Supply Temperature,Boiler 3 Supply Temperature,Boilers Supply Temperature,Boilers Return Temperature,District Supply Temperature,District Return Temperature,Cumulated water (m3),Volumetric Flowrate,NG Consumption [kW],Efficiency,Boiler 1 Minutes of Functioning,Boiler 2 Minutes of Functioning,Boiler 3 minutes of Functionings,BH
2023-04-21 00:00:00,4484765.0,82344496.0,0.0,23249.7,23182.09,0.0,80.285,82.61,28.64,80.01,58.93,59.8,60.364999999999995,8155627.64,20.91,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 00:30:00,4484765.0,82344496.0,0.0,23249.7,23182.09,0.0,79.95500000000001,82.23,28.64,79.87,59.2,60.18,60.5,8155627.64,32.3,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 01:00:00,4484765.0,82344496.0,0.0,23249.7,23182.09,0.0,79.71,81.84,28.64,79.87,57.3,58.465,58.455,8155691.465,20.095,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 01:30:00,4484765.0,82344496.0,0.0,23249.7,23182.09,0.0,79.54,81.65,28.64,79.59,55.945,57.705,56.675,8155755.29,22.535,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 02:00:00,4484765.0,82344496.0,0.0,23249.7,23182.09,0.0,79.29499999999999,81.26499999999999,28.55,79.45,54.86,55.795,55.585,8155755.29,21.72,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 02:30:00,4484765.0,82344496.0,0.0,23249.7,23182.09,0.0,78.8,80.88,28.45,79.17,54.045,55.03,54.900000000000006,8155755.29,33.93,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 03:00:00,4484765.0,82344496.0,0.0,23249.7,23182.09,0.0,78.63499999999999,80.495,28.314999999999998,78.89,52.415,53.510000000000005,53.400000000000006,8155755.29,49.39,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 03:30:00,4484765.0,82344496.0,0.0,23249.7,23182.09,0.0,78.055,79.92,28.125,78.75,51.870000000000005,52.94,53.125,8155755.29,49.39,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 04:00:00,4484765.0,82344600.0,0.0,23249.7,23182.09,0.0,77.315,79.725,27.895,78.47,50.52,51.98,51.89,8155755.29,67.28999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 04:30:00,4484765.0,82344600.0,0.0,23249.7,23182.09,0.0,77.15,79.34,27.66,78.19,49.97,51.22,51.345,8155882.95,78.675,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 05:00:00,4484765.0,82344600.0,0.0,23249.7,23182.09,0.0,77.235,78.95500000000001,27.424999999999997,77.91,49.43,50.650000000000006,50.665,8155882.95,81.935,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 05:30:00,4484796.0,82344896.0,1956.67,23249.7,23182.345,0.0,75.83,79.15,27.33,79.17,76.84,78.48500000000001,51.485,8155882.95,63.22,644.3005555555555,3.0368854197672106,0.0,15.300000000061118,0.0,15.300000000061118
2023-04-21 06:00:00,4484857.0,82345696.0,533.635,23249.7,23182.6,0.0,75.5,86.075,27.284999999999997,83.93,68.155,81.91499999999999,53.67,8155882.95,16.025,1267.8172222222222,0.42090813229095936,0.0,15.29999999984284,0.0,15.29999999984284
2023-04-21 06:30:00,4484864.0,82345800.0,0.0,23249.7,23182.6,0.0,80.535,87.62,27.095,82.53,58.655,59.99,58.86,8156010.61,16.025,145.48722222222221,0.0,0.0,0.0,0.0,0.0
2023-04-21 07:00:00,4484864.0,82345800.0,0.0,23249.7,23182.6,0.0,82.68,87.42500000000001,26.814999999999998,83.65,61.915,62.47,63.235,8156010.61,21.725,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 07:30:00,4484864.0,82345904.0,59.295,23249.7,23182.6,0.0,83.505,87.23,26.63,84.07,58.385,60.754999999999995,59.545,8156010.61,31.490000000000002,0.0,59295.0,0.0,0.0,0.0,0.0
2023-04-21 08:00:00,4484864.0,82345904.0,0.0,23249.7,23182.6,0.0,83.755,87.03999999999999,26.445,84.21,59.47,61.325,60.504999999999995,8156010.61,34.739999999999995,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 08:30:00,4484864.0,82345904.0,474.345,23249.7,23182.855,0.0,81.28,83.76499999999999,26.3,82.94999999999999,68.425,69.905,57.085,8156010.61,33.93,0.0,474345.0,0.0,15.300000000061118,0.0,15.300000000061118
2023-04-21 09:00:00,4484904.0,82346304.0,622.5749999999999,23249.7,23183.11,0.0,73.68,84.155,26.255000000000003,82.11,69.24000000000001,71.24,57.769999999999996,8156010.61,35.555,831.3555555555556,0.7488664109756891,0.0,15.300000000061118,0.0,15.300000000061118
2023-04-21 09:30:00,4484905.0,82346496.0,0.0,23249.7,23183.11,0.0,78.555,84.54,26.07,79.73,57.845,58.275,58.864999999999995,8156010.61,26.605,20.78388888888889,0.0,0.0,0.0,0.0,0.0
2023-04-21 10:00:00,4484905.0,82346496.0,0.0,23249.7,23183.11,0.0,80.20500000000001,84.15,25.93,80.57,58.114999999999995,59.61,59.0,8156010.61,31.490000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 10:30:00,4484905.0,82346496.0,0.0,23249.7,23183.11,0.0,80.86500000000001,84.15,25.84,80.99,54.855000000000004,56.18,56.129999999999995,8156074.4350000005,43.69,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 11:00:00,4484905.0,82346496.0,0.0,23249.7,23183.11,0.0,81.19,83.57499999999999,25.74,80.99,54.315,55.415000000000006,55.31,8156138.26,49.385000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 11:30:00,4484905.0,82346496.0,0.0,23249.7,23183.11,0.0,81.19,83.38,25.65,80.99,52.685,53.89,53.945,8156138.26,67.285,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 12:00:00,4484905.0,82346496.0,0.0,23249.7,23183.11,0.0,81.275,83.0,25.604999999999997,80.99,51.06,52.364999999999995,52.3,8156138.26,72.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 12:30:00,4484905.0,82346496.0,0.0,23249.7,23183.11,0.0,81.03,82.61,25.56,80.71,49.7,51.03,50.8,8156202.09,82.745,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 13:00:00,4484905.0,82346496.0,2875.705,23249.955,23183.11,0.0,80.035,79.15,25.56,78.05,54.315,62.28,47.519999999999996,8156265.92,126.68,0.0,2875705.0,15.300000000061118,0.0,0.0,15.300000000061118
2023-04-21 13:30:00,4485069.0,82348800.0,4002.2699999999995,23250.46,23183.62,0.0,80.86500000000001,79.34,25.695,78.75,70.32499999999999,78.105,52.03,8156329.75,131.565,3408.5577777777776,1.1741824803177647,30.29999999984284,30.599999999903957,0.0,60.8999999997468
2023-04-21 14:00:00,4485184.0,82350496.0,2193.835,23250.965,23184.13,0.0,80.61500000000001,80.11,25.79,79.45,77.38,80.00999999999999,57.635,8156393.58,86.0,2390.1472222222224,0.9178656702555034,30.300000000061118,30.600000000122236,0.0,60.900000000183354
2023-04-21 14:30:00,4485253.0,82351504.0,1867.73,23251.47,23184.64,0.0,80.20500000000001,81.07499999999999,25.93,80.15,78.2,80.58,58.315,8156393.58,72.97999999999999,1434.0883333333334,1.302380511860256,30.300000000061118,30.599999999903957,0.0,60.899999999965075
2023-04-21 15:00:00,4485319.0,82352496.0,830.1,23251.72,23185.15,0.0,80.61500000000001,82.41999999999999,26.02,80.01,68.155,69.715,59.545,8156457.405,42.875,1371.7366666666667,0.6051448612744954,15.0,30.600000000122236,0.0,45.600000000122236
2023-04-21 15:30:00,4485321.0,82352600.0,0.0,23251.72,23185.15,0.0,80.86,83.0,26.165,79.73,60.285,61.705,61.325,8156521.23,37.995000000000005,41.56777777777778,0.0,0.0,0.0,0.0,0.0
2023-04-21 16:00:00,4485321.0,82352600.0,29.645,23251.72,23185.15,0.0,80.53,82.805,26.35,79.87,59.745000000000005,60.375,61.325,8156521.23,24.165,0.0,29645.0,0.0,0.0,0.0,0.0
2023-04-21 16:30:00,4485321.0,82352600.0,0.0,23251.72,23185.15,0.0,80.53,82.42,26.534999999999997,79.87,58.655,59.8,59.959999999999994,8156521.23,37.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 17:00:00,4485321.0,82352600.0,415.05,23251.72,23185.15,0.0,79.78999999999999,83.19,26.77,82.11,68.695,69.525,58.045,8156521.23,35.555,0.0,415050.0,0.0,0.0,0.0,0.0
2023-04-21 17:30:00,4485359.0,82353000.0,415.055,23251.72,23185.67,0.0,79.215,85.69,27.05,83.93,68.97,71.24,57.5,8156521.23,29.86,789.7877777777778,0.5255265859409105,0.0,31.199999999807915,0.0,31.199999999807915
2023-04-21 18:00:00,4485360.0,82353104.0,0.0,23251.72,23185.67,0.0,81.275,86.27,27.189999999999998,82.25,57.03,57.894999999999996,58.32,8156521.23,32.3,20.78388888888889,0.0,0.0,0.0,0.0,0.0
2023-04-21 18:30:00,4485360.0,82353104.0,29.645,23251.72,23185.67,0.0,82.515,86.08,27.284999999999997,82.67,58.655,60.945,59.55,8156521.23,19.28,0.0,29645.0,0.0,0.0,0.0,0.0
2023-04-21 19:00:00,4485360.0,82353200.0,0.0,23251.72,23185.67,0.0,82.93,85.69,27.43,82.95,54.59,55.795,55.31,8156585.0600000005,41.25,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 19:30:00,4485360.0,82353200.0,0.0,23251.72,23185.67,0.0,83.18,85.5,27.52,82.95,55.129999999999995,56.18,56.13,8156648.89,38.805,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 20:00:00,4485360.0,82353200.0,2816.415,23251.72,23185.67,0.0,82.765,81.845,27.66,80.71000000000001,58.655,66.28,51.345,8156648.89,104.715,0.0,2816415.0,0.0,0.0,0.0,0.0
2023-04-21 20:30:00,4485509.0,82355296.0,3261.115,23252.23,23186.18,0.0,82.515,79.535,27.939999999999998,80.01,74.94,79.245,54.489999999999995,8156712.72,115.29,3096.7994444444444,1.0530594587876432,30.599999999903957,30.600000000122236,0.0,61.20000000002619
2023-04-21 21:00:00,4485599.0,82356704.0,2045.605,23252.73,23186.69,0.0,80.7,81.07,28.08,80.15,78.2,80.58,58.31999999999999,8156776.55,81.12,1870.55,1.093584189899126,30.0,30.599999999903957,0.0,60.59999999990396
2023-04-21 21:30:00,4485665.0,82357696.0,1689.8449999999998,23253.24,23187.2,0.0,80.45,82.035,28.17,80.85,78.74,80.77,59.135000000000005,8156776.55,68.91,1371.7366666666667,1.231900997591133,30.600000000122236,30.600000000122236,0.0,61.20000000024447
2023-04-21 22:00:00,4485726.0,82358600.0,978.3299999999999,23253.74,23187.71,0.0,80.945,83.575,28.27,80.85,68.425,72.005,58.73,8156776.55,44.505,1267.8172222222222,0.7716642519029191,30.0,30.599999999903957,0.0,60.59999999990396
2023-04-21 22:30:00,4485729.0,82358704.0,0.0,23253.74,23187.71,0.0,81.03,83.96000000000001,28.27,80.43,60.285,60.754999999999995,61.735,8156776.55,23.35,62.35166666666667,0.0,0.0,0.0,0.0,0.0
2023-04-21 23:00:00,4485729.0,82358704.0,0.0,23253.74,23187.71,0.0,80.695,83.96000000000001,28.27,80.71,63.54,64.565,65.015,8156840.375,16.025,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21 23:30:00,4485729.0,82358800.0,29.645,23253.74,23187.71,0.0,80.45,83.57499999999999,28.36,80.71,58.115,61.135,59.41,8156904.2,27.42,0.0,29645.0,0.0,0.0,0.0,0.0
2023-04-22 00:00:00,4485729.0,82358800.0,0.0,23253.74,23187.71,0.0,80.04,83.19,28.36,80.71,59.74,60.94499999999999,61.325,8156904.2,19.28,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 00:30:00,4485729.0,82358800.0,0.0,23253.74,23187.71,0.0,79.95500000000001,82.805,28.405,80.43,58.655,60.945,59.685,8156904.2,21.72,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 01:00:00,4485729.0,82358800.0,29.645,23253.74,23187.71,0.0,79.78999999999999,82.42,28.36,80.43,58.385000000000005,59.42,59.68,8156904.2,26.605,0.0,29645.0,0.0,0.0,0.0,0.0
2023-04-22 01:30:00,4485729.0,82358800.0,0.0,23253.74,23187.71,0.0,79.46000000000001,82.035,28.36,80.15,56.760000000000005,58.465,57.635000000000005,8156904.2,19.28,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 02:00:00,4485729.0,82358800.0,0.0,23253.74,23187.71,0.0,79.13,81.84,28.27,80.01,55.4,56.75,55.99,8156904.2,24.974999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 02:30:00,4485729.0,82358800.0,0.0,23253.74,23187.71,0.0,78.88,81.26499999999999,28.17,79.73,54.32,55.415,55.175,8156904.2,29.86,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 03:00:00,4485729.0,82358800.0,0.0,23253.74,23187.71,0.0,78.555,81.07,28.034999999999997,79.45,53.23,54.27,54.08,8156904.2,33.93,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 03:30:00,4485729.0,82358800.0,0.0,23253.74,23187.71,0.0,78.47,80.495,27.845,79.17,51.870000000000005,53.129999999999995,52.85,8156904.2,46.135,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 04:00:00,4485729.0,82358800.0,0.0,23253.74,23187.71,0.0,78.305,80.11,27.66,79.03,51.6,52.935,52.715,8157031.86,74.61,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 04:30:00,4485729.0,82358896.0,0.0,23253.74,23187.71,0.0,77.89,79.92,27.475,78.75,50.245000000000005,51.79,51.754999999999995,8157031.86,81.935,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 05:00:00,4485729.0,82358896.0,0.0,23253.74,23187.71,0.0,77.56,79.53,27.189999999999998,78.47,49.7,51.03,51.075,8157031.86,84.37,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 05:30:00,4485760.0,82359200.0,1927.02,23253.74,23187.71,0.0,76.74,79.91499999999999,27.14,79.87,77.11,78.48500000000001,51.754999999999995,8157159.52,62.405,644.3005555555555,2.990866595593437,0.0,0.0,0.0,0.0
2023-04-22 06:00:00,4485816.0,82360000.0,474.34499999999997,23253.74,23188.22,0.0,76.16,86.27000000000001,27.14,84.91,69.24000000000001,80.00999999999999,53.535,8157159.52,16.025,1163.8977777777777,0.40754832727435536,0.0,30.600000000122236,0.0,30.600000000122236
2023-04-22 06:30:00,4485820.0,82360096.0,0.0,23253.74,23188.22,0.0,81.69,87.23,27.005000000000003,84.63,59.2,60.18,59.68,8157159.52,14.4,83.13555555555556,0.0,0.0,0.0,0.0,0.0
2023-04-22 07:00:00,4485820.0,82360096.0,0.0,23253.74,23188.22,0.0,83.26,86.655,26.77,84.35,61.099999999999994,63.42,61.73,8157159.52,20.095,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 07:30:00,4485820.0,82360200.0,29.645,23253.74,23188.22,0.0,83.42500000000001,86.27,26.534999999999997,84.35,60.825,63.615,61.595,8157159.52,16.84,0.0,29645.0,0.0,0.0,0.0,0.0
2023-04-22 08:00:00,4485820.0,82360200.0,29.645,23253.74,23188.22,0.0,83.095,85.5,26.35,84.07,59.745000000000005,60.56,60.915,8157159.52,32.3,0.0,29645.0,0.0,0.0,0.0,0.0
2023-04-22 08:30:00,4485820.0,82360200.0,385.405,23253.74,23188.22,0.0,80.7,85.11500000000001,26.12,84.35,70.32499999999999,71.05,60.365,8157159.52,29.86,0.0,385404.99999999994,0.0,0.0,0.0,0.0
2023-04-22 09:00:00,4485855.0,82360496.0,444.695,23253.74,23188.73,0.0,73.685,83.77000000000001,25.975,81.97,69.785,72.575,60.64,8157159.52,29.045,727.4361111111111,0.6113174502751975,0.0,30.599999999903957,0.0,30.599999999903957
2023-04-22 09:30:00,4485857.0,82360704.0,0.0,23253.74,23188.73,0.0,78.22,84.54,25.79,79.73,60.285,61.135000000000005,61.595,8157159.52,34.745,41.56777777777778,0.0,0.0,0.0,0.0,0.0
2023-04-22 10:00:00,4485857.0,82360704.0,29.595,23253.97,23188.92,0.0,79.77000000000001,84.27,25.61,80.57,57.88,59.625,59.22,8157289.0,43.650000000000006,0.0,29595.0,13.799999999973807,11.39999999992142,0.0,25.199999999895226
2023-04-22 10:30:00,4485857.0,82360704.0,0.0,23253.97,23188.92,0.0,80.09,84.07499999999999,25.424999999999997,80.99,55.30500000000001,56.92,56.365,8157289.0,48.11,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 11:00:00,4485857.0,82360704.0,0.0,23253.97,23188.92,0.0,80.41,83.5,25.28,80.99,53.59,55.2,54.68000000000001,8157289.0,69.49000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 11:30:00,4485857.0,82360704.0,0.0,23253.97,23188.92,0.0,80.41,83.31,25.14,80.99,51.59,52.745000000000005,52.83,8157289.0,77.51,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 12:00:00,4485857.0,82360704.0,0.0,23253.97,23188.92,0.0,80.41,83.12,25.045,80.99,49.584999999999994,51.019999999999996,51.15,8157361.725,83.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 12:30:00,4485857.0,82360704.0,0.0,23253.97,23188.92,0.0,80.25,82.74,24.91,80.71,47.875,49.305,49.305,8157434.45,83.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 13:00:00,4485857.0,82360704.0,2870.81,23253.97,23188.92,0.0,78.805,78.72999999999999,24.81,77.63,52.735,60.605000000000004,45.94,8157434.45,126.51,0.0,2870810.0,0.0,0.0,0.0,0.0
2023-04-22 13:30:00,4486020.0,82363000.0,4409.8,23254.36,23189.345,0.0,80.25,77.96000000000001,24.765,78.05,69.305,78.3,51.155,8157579.91,140.765,3387.773888888889,1.3016803490878674,23.399999999965075,25.500000000174623,0.0,48.9000000001397
2023-04-22 14:00:00,4486145.0,82364800.0,2130.91,23254.95,23189.915,0.0,80.09,80.445,24.81,79.59,77.31,80.02,57.035,8157579.91,81.07,2597.9861111111113,0.8202157704657159,35.40000000000873,34.19999999998254,0.0,69.59999999999127
2023-04-22 14:30:00,4486215.0,82365904.0,2071.715,23255.345,23190.34,0.0,79.93,81.02,24.86,80.01,78.16499999999999,80.265,57.705,8157579.91,79.28999999999999,1454.8722222222223,1.4239831817342772,23.700000000026193,25.499999999956344,0.0,49.19999999998254
2023-04-22 15:00:00,4486281.0,82366896.0,887.88,23255.54,23190.63,0.0,79.61,82.355,24.91,79.73,67.88,70.19,58.545,8157652.635,52.565,1371.7366666666667,0.6472666177911083,11.699999999982538,17.400000000052387,0.0,29.100000000034925
2023-04-22 15:30:00,4486283.0,82367000.0,0.0,23255.54,23190.63,0.0,79.45,82.74,24.955,79.31,60.44499999999999,61.1,61.74,8157725.36,28.509999999999998,41.56777777777778,0.0,0.0,0.0,0.0,0.0
2023-04-22 16:00:00,4486283.0,82367000.0,29.595,23255.54,23190.63,0.0,79.61,82.55,25.045,79.45,58.73,60.855000000000004,59.89,8157725.36,27.619999999999997,0.0,29595.0,0.0,0.0,0.0,0.0
2023-04-22 16:30:00,4486283.0,82367000.0,0.0,23255.54,23190.63,0.0,79.29,82.16499999999999,25.19,79.59,57.305,57.9,58.715,8157725.36,25.835,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 17:00:00,4486283.0,82367104.0,799.0949999999999,23255.54,23190.77,0.0,78.8,80.63499999999999,25.375,79.45,69.02,69.455,59.39,8157725.36,42.765,0.0,799094.9999999999,0.0,8.399999999965075,0.0,8.399999999965075
2023-04-22 17:30:00,4486323.0,82367504.0,532.725,23255.54,23191.2,0.0,78.47999999999999,84.075,25.705,82.67,69.02,70.195,59.055,8157725.36,31.185,831.3555555555556,0.6407900394121575,0.0,25.800000000017462,0.0,25.800000000017462
2023-04-22 18:00:00,4486325.0,82367696.0,0.0,23255.54,23191.2,0.0,80.09,84.27,25.895000000000003,80.85,58.73,59.625,59.89,8157725.36,25.835,41.56777777777778,0.0,0.0,0.0,0.0,0.0
2023-04-22 18:30:00,4486325.0,82367696.0,29.595,23255.54,23191.2,0.0,80.89,84.07499999999999,26.04,81.13,59.305,61.835,60.394999999999996,8157725.36,30.29,0.0,29595.0,0.0,0.0,0.0,0.0
2023-04-22 19:00:00,4486325.0,82367696.0,0.0,23255.54,23191.2,0.0,81.05,83.88,26.174999999999997,81.55,55.875,56.675,57.205,8157725.36,29.4,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 19:30:00,4486325.0,82367696.0,0.0,23255.54,23191.2,0.0,81.05,83.5,26.27,81.27,55.875,57.165,56.864999999999995,8157725.36,30.29,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 20:00:00,4486325.0,82367696.0,2782.02,23255.735,23191.34,0.0,81.215,80.635,26.365000000000002,79.72999999999999,59.59,67.735,52.665,8157870.82,106.91,0.0,2782020.0,11.699999999982538,8.399999999965075,0.0,20.099999999947613
2023-04-22 20:30:00,4486471.0,82369800.0,3403.535,23256.32,23191.77,0.0,81.055,78.345,26.555,78.75,73.88,80.02000000000001,54.005,8157870.82,114.04,3034.447777777778,1.1216320489326286,35.09999999994761,25.800000000017462,0.0,60.899999999965075
2023-04-22 21:00:00,4486566.0,82371104.0,1834.95,23256.905,23192.195,0.0,79.93,81.02,26.7,80.01,77.88,80.265,57.54,8157943.545,71.27,1974.4694444444444,0.9293377903746232,35.09999999994761,25.499999999956344,0.0,60.59999999990396
2023-04-22 21:30:00,4486631.0,82372096.0,1834.9499999999998,23257.295,23192.765,0.0,80.09,82.16499999999999,26.744999999999997,80.85,78.735,81.005,58.21,8158016.27,70.385,1350.9527777777778,1.3582626068956714,23.399999999965075,34.19999999998254,0.0,57.59999999994761
2023-04-22 22:00:00,4486694.0,82373000.0,1006.265,23257.49,23193.19,0.0,80.25,83.12,26.79,80.85,69.02,70.925,59.385000000000005,8158016.27,50.78,1309.385,0.7685014197494092,11.700000000200816,25.499999999956344,0.0,37.20000000015716
2023-04-22 22:30:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,80.25,83.69,26.79,80.29,60.45,61.835,61.57,8158016.27,17.814999999999998,62.35166666666667,0.0,0.0,0.0,0.0,0.0
2023-04-22 23:00:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,80.09,83.5,26.835,80.43,65.59,65.52000000000001,66.78,8158016.27,21.380000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22 23:30:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,79.93,83.31,26.93,80.43,58.445,60.61,59.39,8158016.27,19.6,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 00:00:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,79.29,82.93,26.98,80.43,58.445,59.379999999999995,59.89,8158016.27,21.38,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 00:30:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,79.29,82.55,27.07,80.15,62.165000000000006,63.555,63.59,8158016.27,27.615000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 01:00:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,78.96,82.16499999999999,27.07,80.15,56.445,58.64,56.695,8158016.27,16.035,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 01:30:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,78.96,81.78,27.07,79.87,56.73,57.66,57.875,8158016.27,25.835,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 02:00:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,78.32,81.4,27.07,79.45,55.02,56.185,55.86,8158161.73,24.945,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 02:30:00,4486697.0,82373200.0,0.0,23257.49,23193.19,0.0,78.32,81.02,26.98,79.31,55.02,55.695,55.019999999999996,8158161.73,34.745000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 03:00:00,4486697.0,82373296.0,0.0,23257.49,23193.19,0.0,78.0,80.83,26.835,79.03,52.73,53.724999999999994,53.67,8158161.73,25.835,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 03:30:00,4486697.0,82373296.0,0.0,23257.49,23193.19,0.0,77.84,80.255,26.744999999999997,78.89,53.305,54.46,54.175,8158161.73,38.31,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 04:00:00,4486697.0,82373296.0,0.0,23257.49,23193.19,0.0,77.52000000000001,79.87,26.65,78.61,51.30500000000001,52.254999999999995,52.665,8158161.73,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 04:30:00,4486697.0,82373296.0,0.0,23257.49,23193.19,0.0,77.2,79.49000000000001,26.46,78.33,50.45,51.76,51.989999999999995,8158161.73,76.615,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 05:00:00,4486697.0,82373296.0,0.0,23257.49,23193.19,0.0,77.2,79.3,26.32,78.19,49.584999999999994,51.02,50.98,8158234.455,81.965,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 05:30:00,4486697.0,82373296.0,1243.03,23257.49,23193.19,0.0,76.39500000000001,78.73,26.22,78.19,61.875,64.295,50.815,8158307.18,81.965,0.0,1243030.0,0.0,0.0,0.0,0.0
2023-04-23 06:00:00,4486764.0,82374200.0,976.67,23257.49,23193.62,0.0,75.43,82.35499999999999,26.22,82.25,79.595,79.03999999999999,52.665000000000006,8158307.18,32.965,1392.5205555555556,0.701367958078287,0.0,25.800000000017462,0.0,25.800000000017462
2023-04-23 06:30:00,4486792.0,82374496.0,236.77,23257.49,23193.76,0.0,77.68,87.50999999999999,26.085,82.81,57.02,71.425,56.53,8158307.18,16.035,581.9488888888889,0.40685633680945044,0.0,8.399999999965075,0.0,8.399999999965075
2023-04-23 07:00:00,4486792.0,82374600.0,0.0,23257.49,23193.76,0.0,81.535,87.32,25.94,82.81,61.02,61.59,61.739999999999995,8158307.18,18.705,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 07:30:00,4486792.0,82374600.0,0.0,23257.49,23193.76,0.0,82.34,87.13,25.8,83.65,60.73,62.575,61.07,8158307.18,14.25,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 08:00:00,4486792.0,82374600.0,0.0,23257.49,23193.76,0.0,82.82,86.75,25.61,83.79,59.305,60.61,60.735,8158307.18,24.945,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 08:30:00,4486792.0,82374600.0,0.0,23257.49,23193.76,0.0,82.82,86.37,25.424999999999997,84.07,60.445,62.08,61.905,8158307.18,26.73,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 09:00:00,4486792.0,82374600.0,0.0,23257.49,23193.76,0.0,82.82,85.98500000000001,25.28,83.93,57.88,59.135000000000005,58.879999999999995,8158379.91,38.31,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23 09:30:00,4486792.0,82374600.0,887.88,23257.49,23193.905,0.0,81.055,81.59,25.14,80.99000000000001,66.44999999999999,68.965,55.855000000000004,8158452.64,50.78,0.0,887880.0,0.0,8.700000000026193,0.0,8.700000000026193
2023-04-23 10:00:00,4486833.0,82375200.0,562.325,23257.87,23194.47,0.0,72.215,81.62,25.045,79.44999999999999,67.305,68.96000000000001,57.37,8158490.0,35.635,852.1394444444444,0.6598970905161174,22.79999999984284,33.9000000001397,0.0,56.69999999998254
